timestamp,MAGNIFICENT_MACARONS,TRANSPORT_FEES,EXPORT_TARIFFS,IMPORT_TARIFF,SUGAR_PRICE,SUNLIGHT_INDEX
480300,719.25,2,9,-2.5,199.2334875,65.98
480400,719.25,2,9,-2.5,199.175118,65.98
480500,719.5,2,9,-2.5,199.1250276,65.97
480600,720.25,2,9,-2.5,199.0952778,65.97
480700,724.25,2,9,-2.5,199.1254304,65.96
480800,721.75,2,9,-2.5,198.8931434,65.96
480900,719.75,2,9,-2.5,198.5448633,65.96
481000,721.25,2,9,-2.5,198.4864508,65.95
481100,719.75,2,9,-2.5,198.3787376,65.94
481200,719.75,2,9,-2.5,198.1738679,65.94
481300,720.25,2,9,-2.5,197.8260916,65.94
481400,721.75,2,9,-2.5,197.9623853,65.93
481500,719.75,2,9,-2.5,197.8172733,65.92
481600,719.25,2,9,-2.5,197.8374268,65.92
481700,718.75,2,9,-2.5,197.9840903,65.92
481800,716.75,2,9,-2.5,197.954528,65.91
481900,718.75,2,9,-2.5,198.3261515,65.9
482000,720.75,2,9,-2.5,198.3669526,65.9
482100,720.25,2,9,-2.5,198.3389018,65.9
482200,721.25,2,9,-2.5,198.4885517,65.89
482300,724.25,2,9,-2.5,198.8258944,65.89
482400,724.25,2,9,-2.5,198.6811954,65.88
482500,724,2,9,-2.5,198.730754,65.88
482600,725.25,2,9,-2.5,198.8044294,65.87
482700,728.25,2,9,-2.5,199.0303242,65.86
482800,730.75,2,9,-2.5,199.1327627,65.86
482900,729.25,2,9,-2.5,198.7858084,65.86
483000,731.75,2,9,-2.5,199.0497094,65.85
483100,734.75,2,9,-2.5,199.1187222,65.84
483200,731.75,2,9,-2.5,199.0005012,65.84
483300,730.75,2,9,-2.5,198.9563623,65.83
483400,730.75,2,9,-2.5,198.9409439,65.83
483500,729.75,2,9,-2.5,199.099704,65.82
483600,729.75,2,9,-2.5,199.2230923,65.82
483700,728.25,2,9,-2.5,199.182031,65.82
483800,729.25,2,9,-2.5,199.0801113,65.81
483900,732.75,2,9,-2.5,199.1929347,65.81
484000,729.25,2,9,-2.5,198.7465818,65.8
484100,728.25,2,9,-2.5,198.6272455,65.8
484200,730.25,2,9,-2.5,199.0269684,65.79
484300,730.25,2,9,-2.5,199.0228913,65.78
484400,733.75,2,9,-2.5,199.1306041,65.78
484500,738.25,2,9,-2.5,199.2523285,65.78
484600,734.25,2,9,-2.5,199.1760453,65.77
484700,733.75,2,9,-2.5,199.0751959,65.76
484800,733.25,2,9,-2.5,198.7758818,65.76
484900,731.25,2,9,-2.5,198.8002076,65.76
485000,731.25,2,9,-2.5,198.7412501,65.75
485100,728.25,2,9,-2.5,198.3094564,65.74
485200,727.25,2,9,-2.5,198.2779005,65.74
485300,726.25,2,9,-2.5,198.2605165,65.74
485400,726.75,2,9,-2.5,198.3289465,65.73
485500,727.75,2,9,-2.5,198.4364314,65.72
485600,725.75,2,9,-2.5,198.2758996,65.72
485700,728.75,2,9,-2.5,198.493786,65.72
485800,726.25,2,9,-2.5,198.5013996,65.71
485900,723.75,2,9,-2.5,198.3860526,65.7
486000,726.25,2,9,-2.5,198.500338,65.7
486100,725.75,2,9,-2.5,198.7009801,65.69
486200,721.75,2,9,-2.5,198.5101763,65.69
486300,719.25,2,9,-2.5,198.4649051,65.68
486400,720.25,2,9,-2.5,198.533996,65.68
486500,721.75,2,9,-2.5,198.5339631,65.68
486600,717.75,2,9,-2.5,198.695837,65.67
486700,717.25,2,9,-2.5,198.5656954,65.67
486800,716.75,2,9,-2.5,198.6553187,65.66
486900,712.25,2,9,-2.5,198.5243831,65.66
487000,714.75,2,9,-2.5,198.5819043,65.65
487100,711.25,2,9,-2.5,198.5295998,65.64
487200,712.75,2,9,-2.5,198.477536,65.64
487300,708.25,2,9,-2.5,198.2377107,65.64
487400,707.75,2,9,-2.5,198.217401,65.63
487500,706.75,2,9,-2.5,198.2567386,65.62
487600,707.75,2,9,-2.5,198.2530791,65.62
487700,708.75,2,9,-2.5,198.5109038,65.61
487800,707.75,2,9,-2.5,198.1501329,65.61
487900,705.75,2,9,-2.5,198.1449204,65.6
488000,710.25,2,9,-2.5,198.5901031,65.6
488100,706.75,2,9,-2.5,198.4091452,65.6
488200,707.75,2,9,-2.5,198.4229742,65.59
488300,709.25,2,9,-2.5,198.5409321,65.58
488400,707.25,2,9,-2.5,198.4325104,65.58
488500,707.25,2,9,-2.5,198.1786606,65.58
488600,714.75,2,9,-2.5,198.4011554,65.57
488700,711.25,2,9,-2.5,198.0240362,65.56
488800,714.25,2,9,-2.5,198.447321,65.56
488900,718.25,2,9,-2.5,198.5529318,65.56
489000,717.75,2,9,-2.5,198.2137709,65.55
489100,717.75,2,9,-2.5,198.1102036,65.54
489200,718.75,2,9,-2.5,198.1629663,65.54
489300,717.75,2,9,-2.5,197.9308588,65.54
489400,713.75,2,9,-2.5,197.8702155,65.53
489500,710.25,2,9,-2.5,197.7479112,65.53
489600,711.75,2,9,-2.5,197.7501982,65.52
489700,711.25,2,9,-2.5,197.8500947,65.52
489800,709.75,2,9,-2.5,197.9401146,65.51
489900,705.25,2,9,-2.5,197.7269218,65.5
490000,705.75,2,9,-2.5,197.826955,65.5
490100,704.75,2,9,-2.5,197.7983774,65.5
490200,705.75,2,9,-2.5,197.9122414,65.49
490300,704.75,2,9,-2.5,197.6843203,65.48
490400,706.75,2,9,-2.5,197.7533677,65.48
490500,708.75,2,9,-2.5,197.6549612,65.47
490600,708.75,2,9,-2.5,197.5475833,65.47
490700,712.25,2,9,-2.5,197.6201414,65.46
490800,714.75,2,9,-2.5,197.6551068,65.46
490900,714.75,2,9,-2.5,197.792719,65.46
491000,714.25,2,9,-2.5,197.6386647,65.45
491100,712.25,2,9,-2.5,197.7309318,65.44
491200,707.25,2,9,-2.5,197.3917726,65.44
491300,710.25,2,9,-2.5,197.4051242,65.44
491400,706.25,2,9,-2.5,197.2217798,65.43
491500,708.25,2,9,-2.5,197.1205482,65.42
491600,706.75,2,9,-2.5,196.9347859,65.42
491700,710.25,2,9,-2.5,197.0826763,65.42
491800,709.25,2,9,-2.5,197.0879366,65.41
491900,708.75,2,9,-2.5,197.1340144,65.4
492000,705.75,2,9,-2.5,197.557069,65.4
492100,705.25,2,9,-2.5,197.5278344,65.4
492200,706.75,2,9,-2.5,197.6505262,65.39
492300,709.25,2,9,-2.5,197.8085088,65.39
492400,711.25,2,9,-2.5,198.2732789,65.38
492500,708.75,2,9,-2.5,197.9520034,65.38
492600,708.75,2,9,-2.5,197.9721452,65.37
492700,711.75,2,9,-2.5,198.2578944,65.36
492800,712,2,9,-2.5,198.2867835,65.36
492900,712.75,2,9,-2.5,198.636403,65.36
493000,709.25,2,9,-2.5,198.400882,65.35
493100,709.25,2,9,-2.5,198.5472254,65.34
493200,707.25,2,9,-2.5,198.4224536,65.34
493300,704.25,2,9,-2.5,198.2784358,65.33
493400,707.75,2,9,-2.5,198.5438533,65.33
493500,707.75,2,9,-2.5,198.5593657,65.32
493600,710.75,2,9,-2.5,198.7811099,65.32
493700,706.25,2,9,-2.5,198.4534563,65.32
493800,706,2,9,-2.5,198.5712503,65.31
493900,707.75,2,9,-2.5,198.6552083,65.31
494000,708.75,2,9,-2.5,198.9213351,65.3
494100,705.25,2,9,-2.5,198.843251,65.3
494200,702.75,2,9,-2.5,198.9647615,65.29
494300,702.25,2,9,-2.5,198.8096033,65.28
494400,702.25,2,9,-2.5,198.8516154,65.28
494500,703.25,2,9,-2.5,198.8682088,65.28
494600,703.5,2,9,-2.5,198.8619158,65.27
494700,705.75,2,9,-2.5,198.5626463,65.26
494800,701.25,2,9,-2.5,198.3110249,65.26
494900,703.75,2,9,-2.5,198.3479861,65.26
495000,711.25,2,9,-2.5,198.4614732,65.25
495100,713.25,2,9,-2.5,198.5000517,65.24
495200,712.75,2,9,-2.5,198.4837119,65.24
495300,717.25,2,9,-2.5,198.945887,65.24
495400,717.25,2,9,-2.5,198.9055876,65.23
495500,718.25,2,9,-2.5,198.7707442,65.22
495600,715.25,2,9,-2.5,198.6848227,65.22
495700,710.25,2,9,-2.5,198.4575688,65.22
495800,712.75,2,9,-2.5,198.4933976,65.21
495900,715.75,2,9,-2.5,198.8809388,65.2
496000,714.75,2,9,-2.5,198.8832786,65.2
496100,713.25,2,9,-2.5,198.772763,65.19
496200,713.25,2,9,-2.5,199.0584904,65.19
496300,710.25,2,9,-2.5,198.9647624,65.18
496400,708.75,2,9,-2.5,198.8245631,65.18
496500,707.75,2,9,-2.5,198.7126936,65.18
496600,708.75,2,9,-2.5,198.569742,65.17
496700,707.25,2,9,-2.5,198.3214209,65.17
496800,703.75,2,9,-2.5,198.1915904,65.16
496900,702.75,2,9,-2.5,197.7295409,65.16
497000,703.75,2,9,-2.5,197.8068142,65.15
497100,702.75,2,9,-2.5,197.7956566,65.14
497200,699.25,2,9,-2.5,197.3736136,65.14
497300,697.25,2,9,-2.5,197.1776887,65.14
497400,692.75,2,9,-2.5,196.8305528,65.13
497500,694.25,2,9,-2.5,197.1152712,65.12
497600,696.25,2,9,-2.5,197.2483881,65.12
497700,699.75,2,9,-2.5,197.4505148,65.11
497800,705.75,2,9,-2.5,197.663751,65.11
497900,702.75,2,9,-2.5,197.6345273,65.1
498000,706.25,2,9,-2.5,197.7088934,65.1
498100,701.75,2,9,-2.5,197.2750912,65.1
498200,703.75,2,9,-2.5,197.3220219,65.09
498300,702.25,2,9,-2.5,197.4066652,65.08
498400,700.75,2,9,-2.5,197.3135744,65.08
498500,695.75,2,9,-2.5,197.079587,65.08
498600,696.25,2,9,-2.5,197.6050316,65.07
498700,694.75,2,9,-2.5,197.3572928,65.06
498800,697.75,2,9,-2.5,197.6193596,65.06
498900,699.25,2,9,-2.5,197.3454357,65.06
499000,698.25,2,9,-2.5,197.4497231,65.05
499100,696.25,2,9,-2.5,197.4389991,65.04
499200,695.25,2,9,-2.5,197.5907861,65.04
499300,691.25,2,9,-2.5,197.1907621,65.04
499400,691.25,2,9,-2.5,197.3780728,65.03
499500,691.5,2,9,-2.5,197.411872,65.03
499600,691.75,2,9,-2.5,197.472828,65.02
499700,687.75,2,9,-2.5,197.3890501,65.02
499800,684.75,2,9,-2.5,197.3857129,65.01
499900,684.75,2,9,-2.5,197.4190444,65
500000,679.75,2,9,-2.5,197.0094587,65
500100,680.25,2,9,-2.5,197.1876014,65
500200,677.75,2,9,-2.5,197.1544754,64.99
500300,673.75,2,9,-2.5,196.7974777,64.98
500400,673.25,2,9,-2.5,196.7858114,64.98
500500,670.25,2,9,-2.5,196.7102304,64.97
500600,668.75,2,9,-2.5,196.2797953,64.97
500700,670.75,2,9,-2.5,196.4299067,64.96
500800,667.25,2,9,-2.5,196.1743573,64.96
500900,664.25,2,9,-2.5,196.0289156,64.96
501000,665.75,2,9,-2.5,196.3082262,64.95
501100,661.25,2,9,-2.5,196.117401,64.94
501200,663.75,2,9,-2.5,196.2645054,64.94
501300,662.25,2,9,-2.5,196.1405855,64.94
501400,660.75,2,9,-2.5,195.83376,64.93
501500,662.25,2,9,-2.5,195.8426611,64.92
501600,660.25,2,9,-2.5,195.7538469,64.92
501700,660.5,2,9,-2.5,195.8206067,64.92
501800,660.75,2,9,-2.5,195.5768169,64.91
501900,664.75,2,9,-2.5,195.8239262,64.9
502000,665.25,2,9,-2.5,195.8492614,64.9
502100,665.75,2,9,-2.5,195.9326327,64.9
502200,667.75,2,9,-2.5,196.1594845,64.89
502300,668.25,2,9,-2.5,196.029835,64.89
502400,668.75,2,9,-2.5,196.2272354,64.88
502500,664.75,2,9,-2.5,195.9431359,64.88
502600,663.75,2,9,-2.5,195.8373397,64.87
502700,666.25,2,9,-2.5,195.8989891,64.86
502800,669.75,2,9,-2.5,196.121972,64.86
502900,667.25,2,9,-2.5,195.8553766,64.86
503000,669.75,2,9,-2.5,196.0297193,64.85
503100,667.75,2,9,-2.5,195.9517979,64.84
503200,669.25,2,9,-2.5,195.9709865,64.84
503300,666.75,2,9,-2.5,195.8300281,64.83
503400,669.25,2,9,-2.5,195.986064,64.83
503500,668.75,2,9,-2.5,196.109333,64.82
503600,668.25,2,9,-2.5,196.0072419,64.82
503700,666.75,2,9,-2.5,196.3750363,64.82
503800,671.75,2,9,-2.5,196.7939069,64.81
503900,668.75,2,9,-2.5,196.738725,64.81
504000,670.75,2,9,-2.5,196.7691679,64.8
504100,667.25,2,9,-2.5,196.55622,64.8
504200,669.25,2,9,-2.5,196.6494307,64.79
504300,665.25,2,9,-2.5,196.5760578,64.78
504400,662.25,2,9,-2.5,196.2253791,64.78
504500,660.25,2,9,-2.5,196.2169847,64.78
504600,657.75,2,9,-2.5,195.9524262,64.77
504700,660.75,2,9,-2.5,196.2902128,64.76
504800,656.25,2,9,-2.5,196.1474498,64.76
504900,654.75,2,9,-2.5,196.1554805,64.76
505000,656.75,2,9,-2.5,196.474398,64.75
505100,658.75,2,9,-2.5,196.3334293,64.74
505200,659.25,2,9,-2.5,196.4198618,64.74
505300,656.75,2,9,-2.5,196.3235373,64.74
505400,655.75,2,9,-2.5,196.1445112,64.73
505500,654.25,2,9,-2.5,196.0399489,64.72
505600,656.25,2,9,-2.5,196.1962155,64.72
505700,655.25,2,9,-2.5,195.9059216,64.72
505800,649.75,2,9,-2.5,195.6438166,64.71
505900,646.25,2,9,-2.5,195.5242036,64.7
506000,648.25,2,9,-2.5,195.5872252,64.7
506100,651.75,2,9,-2.5,195.770335,64.69
506200,646.75,2,9,-2.5,195.7661274,64.69
506300,651.75,2,9,-2.5,195.8605965,64.68
506400,652.75,2,9,-2.5,195.9087373,64.68
506500,653.25,2,9,-2.5,195.9866926,64.68
506600,650.25,2,9,-2.5,195.9480496,64.67
506700,651.25,2,9,-2.5,196.1618277,64.67
506800,651,2,9,-2.5,196.1896778,64.66
506900,653.75,2,9,-2.5,196.229645,64.66
507000,656.25,2,9,-2.5,196.1446712,64.65
507100,658.75,2,9,-2.5,196.4239399,64.64
507200,657.25,2,9,-2.5,196.3839264,64.64
507300,653.25,2,9,-2.5,196.3636969,64.64
507400,652.75,2,9,-2.5,196.1053637,64.63
507500,651.75,2,9,-2.5,196.3873364,64.62
507600,652.75,2,9,-2.5,196.166521,64.62
507700,649.75,2,9,-2.5,195.8695248,64.61
507800,654.25,2,9,-2.5,195.9817094,64.61
507900,656.75,2,9,-2.5,196.1711496,64.6
508000,660.75,2,9,-2.5,196.2547714,64.6
508100,661.75,2,9,-2.5,196.4186694,64.6
508200,661.5,2,9,-2.5,196.3232328,64.59
508300,659.75,2,9,-2.5,196.2083645,64.58
508400,656.25,2,9,-2.5,196.0892635,64.58
508500,655.75,2,9,-2.5,196.0185392,64.58
508600,657.25,2,9,-2.5,196.3786421,64.57
508700,661.25,2,9,-2.5,196.8316333,64.56
508800,662.25,2,9,-2.5,196.8007417,64.56
508900,662.75,2,9,-2.5,196.7801251,64.56
509000,662.25,2,9,-2.5,196.9209694,64.55
509100,663.25,2,9,-2.5,196.9439325,64.54
509200,664.75,2,9,-2.5,197.0189595,64.54
509300,667.75,2,9,-2.5,197.1575929,64.54
509400,665.25,2,9,-2.5,196.9114357,64.53
509500,662.75,2,9,-2.5,197.0753042,64.53
509600,661.25,2,9,-2.5,197.1005826,64.52
509700,663.75,2,9,-2.5,197.3603821,64.52
509800,662.25,2,9,-2.5,197.1524822,64.51
509900,657.25,2,9,-2.5,196.9034347,64.5
510000,656.75,2,9,-2.5,196.7052213,64.5
510100,656.25,2,9,-2.5,196.6022134,64.5
510200,657.25,2,9,-2.5,196.256439,64.49
510300,657.25,2,9,-2.5,196.2926566,64.48
510400,658.75,2,9,-2.5,196.337672,64.48
510500,658.25,2,9,-2.5,196.1224889,64.47
510600,659.75,2,9,-2.5,196.2129155,64.47
510700,662.75,2,9,-2.5,196.1734685,64.46
510800,659.25,2,9,-2.5,196.0215883,64.46
510900,659.5,2,9,-2.5,195.9817606,64.46
511000,662.75,2,9,-2.5,196.4477626,64.45
511100,662.25,2,9,-2.5,196.194265,64.44
511200,663.25,2,9,-2.5,196.1719194,64.44
511300,664.25,2,9,-2.5,196.4379128,64.44
511400,659.25,2,9,-2.5,196.4290983,64.43
511500,661.25,2,9,-2.5,196.6154726,64.42
511600,659.75,2,9,-2.5,196.6614582,64.42
511700,658.25,2,9,-2.5,196.4848966,64.42
511800,656.75,2,9,-2.5,196.416226,64.41
511900,655.75,2,9,-2.5,196.1688142,64.4
512000,655.75,2,9,-2.5,195.9569114,64.4
512100,657.75,2,9,-2.5,196.1336191,64.4
512200,658.75,2,9,-2.5,196.0524738,64.39
512300,657.75,2,9,-2.5,196.0466784,64.39
512400,659.25,2,9,-2.5,196.0975008,64.38
512500,660.75,2,9,-2.5,196.3462383,64.38
512600,661.25,2,9,-2.5,196.6112331,64.37
512700,664.25,2,9,-2.5,196.7825665,64.36
512800,660.25,2,9,-2.5,196.3328693,64.36
512900,655.25,2,9,-2.5,196.326623,64.36
513000,653.25,2,9,-2.5,196.1162034,64.35
513100,659.25,2,9,-2.5,196.5165773,64.34
513200,661.75,2,9,-2.5,196.6446139,64.34
513300,662.25,2,9,-2.5,196.7607959,64.33
513400,663.75,2,9,-2.5,197.1017405,64.33
513500,665.75,2,9,-2.5,197.380694,64.32
513600,667.75,2,9,-2.5,197.4294588,64.32
513700,669.25,2,9,-2.5,197.6740095,64.32
513800,668.25,2,9,-2.5,197.4983569,64.31
513900,663.75,2,9,-2.5,197.2070471,64.31
514000,663.25,2,9,-2.5,197.2627827,64.3
514100,663.75,2,9,-2.5,197.0608058,64.3
514200,665.25,2,9,-2.5,197.0521971,64.29
514300,663.25,2,9,-2.5,196.9557362,64.28
514400,666.25,2,9,-2.5,197.0054783,64.28
514500,664.25,2,9,-2.5,196.9825226,64.28
514600,666.25,2,9,-2.5,197.0795329,64.27
514700,662.75,2,9,-2.5,196.9979741,64.26
514800,658.25,2,9,-2.5,196.8687891,64.26
514900,655.25,2,9,-2.5,196.5147492,64.26
515000,654.25,2,9,-2.5,196.4506358,64.25
515100,653.75,2,9,-2.5,196.40422,64.24
515200,657.25,2,9,-2.5,196.597017,64.24
515300,657.25,2,9,-2.5,196.3874626,64.24
515400,660.25,2,9,-2.5,196.6018309,64.23
515500,657.25,2,9,-2.5,196.3077923,64.22
515600,657.25,2,9,-2.5,196.2070231,64.22
515700,656.25,2,9,-2.5,196.43231,64.22
515800,654.75,2,9,-2.5,196.7277808,64.21
515900,655.75,2,9,-2.5,196.8897796,64.2
516000,653.25,2,9,-2.5,196.7033853,64.2
516100,651.25,2,9,-2.5,196.6000173,64.19
516200,654.75,2,9,-2.5,196.7913553,64.19
516300,651.75,2,9,-2.5,196.5643357,64.18
516400,649.75,2,9,-2.5,196.5251685,64.18
516500,651.75,2,9,-2.5,196.7528406,64.18
516600,652.75,2,9,-2.5,197.0036918,64.17
516700,649.25,2,9,-2.5,196.7607902,64.17
516800,647.75,2,9,-2.5,196.6212177,64.16
516900,648.25,2,9,-2.5,196.9611011,64.16
517000,651.25,2,9,-2.5,197.2016107,64.15
517100,652.25,2,9,-2.5,197.340508,64.14
517200,653.25,2,9,-2.5,197.4841561,64.14
517300,649.25,2,9,-2.5,197.2687526,64.14
517400,652.25,2,9,-2.5,197.365198,64.13
517500,648.25,2,9,-2.5,197.267964,64.12
517600,648,2,9,-2.5,197.0531252,64.12
517700,649.25,2,9,-2.5,197.0601793,64.11
517800,648.75,2,9,-2.5,197.1299256,64.11
517900,650.75,2,9,-2.5,197.2047435,64.1
518000,650.75,2,9,-2.5,197.2853532,64.1
518100,649.25,2,9,-2.5,197.285949,64.1
518200,648.25,2,9,-2.5,197.1014765,64.09
518300,649.75,2,9,-2.5,196.9996253,64.08
518400,652.25,2,9,-2.5,197.192531,64.08
518500,649.75,2,9,-2.5,197.0945369,64.08
518600,648.75,2,9,-2.5,196.8571823,64.07
518700,647.75,2,9,-2.5,196.7559398,64.06
518800,649.25,2,9,-2.5,196.8201313,64.06
518900,648.25,2,9,-2.5,196.6628559,64.06
519000,645.75,2,9,-2.5,196.5378733,64.05
519100,640.75,2,9,-2.5,196.3461023,64.04
519200,639.75,2,9,-2.5,196.6222007,64.04
519300,639.75,2,9,-2.5,196.4079131,64.04
519400,634.25,2,9,-2.5,195.9467694,64.03
519500,636.75,2,9,-2.5,196.0522735,64.03
519600,639.75,2,9,-2.5,196.0724534,64.02
519700,638.75,2,9,-2.5,195.7903184,64.02
519800,637.75,2,9,-2.5,195.8549196,64.01
519900,637.25,2,9,-2.5,195.719689,64
520000,636.75,2,9,-2.5,195.9229689,64
520100,641.75,2,9,-2.5,195.9036222,64
520200,636.75,2,9,-2.5,195.6402043,63.99
520300,633.75,2,9,-2.5,195.656023,63.98
520400,631.75,2,9,-2.5,195.6058182,63.98
520500,637.25,2,9,-2.5,195.9561388,63.98
520600,638.25,2,9,-2.5,196.204497,63.97
520700,635.75,2,9,-2.5,195.8595967,63.96
520800,631.25,2,9,-2.5,195.776309,63.96
520900,635.25,2,9,-2.5,195.7911063,63.96
521000,637.25,2,9,-2.5,195.8177974,63.95
521100,634.25,2,9,-2.5,195.6746267,63.94
521200,630.75,2,9,-2.5,195.5890064,63.94
521300,630.75,2,9,-2.5,195.8154176,63.94
521400,634.75,2,9,-2.5,195.8352406,63.93
521500,634.25,2,9,-2.5,195.7967548,63.92
521600,639.75,2,9,-2.5,196.2728935,63.92
521700,641.25,2,9,-2.5,196.3597602,63.92
521800,638.75,2,9,-2.5,196.2729437,63.91
521900,640.75,2,9,-2.5,196.6013362,63.9
522000,644.75,2,9,-2.5,196.8016755,63.9
522100,645.25,2,9,-2.5,196.9771772,63.9
522200,644.25,2,9,-2.5,196.9185063,63.89
522300,645.75,2,9,-2.5,196.8192525,63.88
522400,646,2,9,-2.5,196.8031775,63.88
522500,651.25,2,9,-2.5,196.9426525,63.88
522600,651.25,2,9,-2.5,197.0433107,63.87
522700,653.75,2,9,-2.5,197.1362466,63.86
522800,654.25,2,9,-2.5,197.3609293,63.86
522900,656.25,2,9,-2.5,197.3852432,63.86
523000,655.25,2,9,-2.5,197.1991696,63.85
523100,659.75,2,9,-2.5,197.3373663,63.84
523200,655.75,2,9,-2.5,196.9290996,63.84
523300,652.75,2,9,-2.5,196.7578942,63.84
523400,654.75,2,9,-2.5,196.9136494,63.83
523500,656.25,2,9,-2.5,197.3539901,63.82
523600,657.75,2,9,-2.5,197.5556227,63.82
523700,661.25,2,9,-2.5,197.7870105,63.82
523800,660.25,2,9,-2.5,197.7053726,63.81
523900,659.25,2,9,-2.5,197.9269884,63.8
524000,662.25,2,9,-2.5,198.0659192,63.8
524100,662.75,2,9,-2.5,197.7991012,63.8
524200,666.75,2,9,-2.5,198.0760992,63.79
524300,668.75,2,9,-2.5,197.9506266,63.78
524400,668.25,2,9,-2.5,197.8786514,63.78
524500,671.75,2,9,-2.5,197.9294896,63.78
524600,673.75,2,9,-2.5,197.9263283,63.77
524700,675.25,2,9,-2.5,197.9845994,63.76
524800,674.75,2,9,-2.5,197.93186,63.76
524900,675.75,2,9,-2.5,197.9999724,63.76
525000,672.25,2,9,-2.5,197.7887891,63.75
525100,674.25,2,9,-2.5,197.9077574,63.74
525200,674.75,2,9,-2.5,198.0849387,63.74
525300,673.75,2,9,-2.5,197.9531843,63.74
525400,678.75,2,9,-2.5,198.1313939,63.73
525500,677.25,2,9,-2.5,198.1162778,63.72
525600,679.25,2,9,-2.5,198.1308074,63.72
525700,675.25,2,9,-2.5,197.7226788,63.72
525800,676.25,2,9,-2.5,197.7947717,63.71
525900,675.75,2,9,-2.5,197.9231752,63.7
526000,672.75,2,9,-2.5,197.8045078,63.7
526100,675.25,2,9,-2.5,197.9823014,63.7
526200,678.25,2,9,-2.5,198.2306473,63.69
526300,673.25,2,9,-2.5,198.1126915,63.68
526400,678.25,2,9,-2.5,198.3058382,63.68
526500,678.25,2,9,-2.5,198.2929143,63.68
526600,676.25,2,9,-2.5,198.0844825,63.67
526700,675.25,2,9,-2.5,197.718929,63.66
526800,674.25,2,9,-2.5,197.7399306,63.66
526900,675.25,2,9,-2.5,197.7693195,63.66
527000,677.25,2,9,-2.5,197.7947712,63.65
527100,679.25,2,9,-2.5,197.8403249,63.64
527200,680.75,2,9,-2.5,197.920577,63.64
527300,680.25,2,9,-2.5,197.8786403,63.64
527400,676.75,2,9,-2.5,197.7258166,63.63
527500,679.75,2,9,-2.5,197.804734,63.62
527600,680.75,2,9,-2.5,197.7831771,63.62
527700,682.25,2,9,-2.5,198.2304819,63.62
527800,686.25,2,9,-2.5,198.3650241,63.61
527900,685.25,2,9,-2.5,198.4711209,63.6
528000,682.25,2,9,-2.5,197.9871945,63.6
528100,687.75,2,9,-2.5,198.0054531,63.6
528200,691.75,2,9,-2.5,198.0764375,63.59
528300,691.75,2,9,-2.5,198.1879165,63.58
528400,695.25,2,9,-2.5,198.3762703,63.58
528500,692.25,2,9,-2.5,198.1084789,63.58
528600,692.25,2,9,-2.5,198.4545169,63.57
528700,690.25,2,9,-2.5,198.5283702,63.56
528800,688.25,2,9,-2.5,198.3604787,63.56
528900,691.25,2,9,-2.5,198.3927546,63.56
529000,686.25,2,9,-2.5,198.2749697,63.55
529100,683.25,2,9,-2.5,198.1519569,63.54
529200,687.25,2,9,-2.5,198.2641839,63.54
529300,687.25,2,9,-2.5,198.0438067,63.54
529400,688.75,2,9,-2.5,198.2659447,63.53
529500,688.25,2,9,-2.5,198.4482205,63.52
529600,683.75,2,9,-2.5,198.337257,63.52
529700,686.75,2,9,-2.5,198.4774304,63.52
529800,684.75,2,9,-2.5,198.4741952,63.51
529900,683.75,2,9,-2.5,198.3866484,63.5
530000,689.25,2,9,-2.5,198.4870893,63.5
530100,688.75,2,9,-2.5,198.108113,63.5
530200,690.25,2,9,-2.5,198.1527527,63.49
530300,692.75,2,9,-2.5,198.3828727,63.48
530400,693.25,2,9,-2.5,198.3752384,63.48
530500,693.75,2,9,-2.5,198.5215999,63.48
530600,688.25,2,9,-2.5,198.0474915,63.47
530700,690.75,2,9,-2.5,198.0590921,63.46
530800,692.25,2,9,-2.5,198.1525394,63.46
530900,693.25,2,9,-2.5,198.1864596,63.46
531000,697.25,2,9,-2.5,198.26133,63.45
531100,693.25,2,9,-2.5,198.123261,63.44
531200,690.75,2,9,-2.5,197.8438316,63.44
531300,691.25,2,9,-2.5,197.7726694,63.44
531400,688.25,2,9,-2.5,197.5509116,63.43
531500,689.25,2,9,-2.5,197.5979835,63.42
531600,693.25,2,9,-2.5,197.6956824,63.42
531700,693.75,2,9,-2.5,197.5754217,63.42
531800,686.75,2,9,-2.5,197.3305688,63.41
531900,689.25,2,9,-2.5,197.6031183,63.4
532000,693.25,2,9,-2.5,197.8406602,63.4
532100,694.75,2,9,-2.5,197.99526,63.4
532200,694.25,2,9,-2.5,197.8617229,63.39
532300,697.75,2,9,-2.5,198.0829343,63.38
532400,697.75,2,9,-2.5,198.0896575,63.38
532500,696.75,2,9,-2.5,198.1376673,63.38
532600,698.75,2,9,-2.5,198.4958779,63.37
532700,702.75,2,9,-2.5,198.9438464,63.36
532800,703,2,9,-2.5,198.8156218,63.36
532900,703.75,2,9,-2.5,198.8061946,63.36
533000,699.25,2,9,-2.5,198.741974,63.35
533100,703.75,2,9,-2.5,198.940173,63.34
533200,704.25,2,9,-2.5,199.1494583,63.34
533300,705.25,2,9,-2.5,199.0486306,63.34
533400,703.25,2,9,-2.5,199.0276168,63.33
533500,703.75,2,9,-2.5,198.9143162,63.32
533600,704.25,2,9,-2.5,198.6338777,63.32
533700,707.75,2,9,-2.5,198.7353255,63.32
533800,706.25,2,9,-2.5,198.8083218,63.31
533900,710.25,2,9,-2.5,199.0306221,63.3
534000,709.75,2,9,-2.5,199.0129419,63.3
